label,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9
3,101.51165724401243,96.88457161745293,81.22020568077033,65.65993125710617,52.2159107153954,139.4905240300627,161.82445059129586,96.40937758061652,82.43654534654625,8.000501414969447,57.736429464119176,119.34982317950696,16.366825186750642,51.531336148155376,55.29877603035275,40.08443315175471,-5.789766946140364,-7.195509201785534,-49.110913272837784,-4.036846876180257
3,100.58017407262135,93.63581227135496,79.16491214359428,62.93963573640601,49.77646379550919,136.3959924414531,162.47017443368856,97.53314705445025,84.07109258035848,7.882827496682837,-55.8090800550558,-194.64685567558146,-123.14129237740065,-162.9843620915239,-146.1575395277108,-185.40642114199042,38.68803508251706,67.32976231331553,97.93260922724413,-7.050340068132356
3,100.12784209924233,91.9681598591049,78.3250343316716,61.639233917758915,49.085682602018245,135.33091312547162,162.6744300189009,97.8034827150965,84.45640614033529,7.925665714834177,-27.10111367451884,-99.91607990113181,-50.320617142291226,-77.91255003805747,-41.387610761115006,-63.81338776289959,12.237812401681747,16.196948039556236,23.08575825683475,2.566618077118585
3,100.07256726363248,93.77498113766326,78.55575573955988,61.66529702512266,50.90893848884554,137.08130547374608,162.14169918433552,96.55552410159578,83.8562880067163,7.969122268273271,-3.3117482100865976,108.25427283850067,13.823491307977957,1.561550535770418,109.23893943981444,104.87337795563097,-31.918148075240886,-74.7704567354085,-35.95560498598797,2.60366514853648
3,100.06557803142503,94.60816947066972,78.54409113264369,61.64243220132147,51.50083156903394,137.56161100851753,162.00486322210196,96.33346638984862,83.4979386646556,7.971297842843376,-0.41875433906783543,49.91982228541356,-0.6988757297941326,-1.3699278968828141,35.46280739236151,28.7771275576721,-8.198418828435505,-13.304412782070967,-21.470218392539422,0.13034783566453387
3,99.51694075531184,93.53329821294884,78.8549555868742,61.54493142700849,50.26738210927255,135.4020828138096,162.13717447652508,95.90808441041274,83.99575540141227,7.530624945409585,-32.87116998373979,-64.40006423458823,18.625198763937643,-5.841682046640299,-73.901152224668,-129.38642972971536,7.92732452617147,-25.48642602835398,29.826297422967293,-26.402569328491246
3,98.77067288974476,92.71272231338692,78.90790829603907,61.28825472159035,49.78633388927826,134.7902808837748,162.12291572634297,95.5633736334474,83.96320155767984,7.329505091716748,-44.71205098611779,-49.1641582762136,3.1726198343454413,-15.378582502522669,-28.8216249574433,-36.65563043952686,-0.8543017789681836,-20.65307451423866,-1.9504378895538554,-12.049937519152618
3,98.40125208629719,89.89707472277931,78.5126686703338,59.29433481520679,48.92400885816406,133.16309851384918,161.8052852660338,95.13137130459936,82.66884136005206,7.394034965852837,-22.133556275438472,-168.69730620723274,-23.680470661616397,-119.46413966077927,-51.66552458812563,-97.49134921217843,-19.030578685437693,-25.883079045481356,-77.55057107645621,3.8662565489244467
3,98.08639621839549,88.62506810946655,78.05355297021949,58.252532909615184,48.61044743722497,132.73304417368718,161.69124106665083,94.84785456601234,82.007222325943,7.4167905863644075,-18.864341168169663,-76.2112736904479,-27.507555315194093,-62.41874006574069,-18.786785398637644,-25.766366838686203,-6.832868320823536,-16.986681935564107,-39.64038296622991,1.3633850678548651
3,93.64622022713992,89.25876389504928,70.68459928312046,52.84450023748682,50.66160448583339,132.0443025214555,162.4102341458354,94.41663676661044,81.47680987274431,7.544030678115511,-266.0296449418948,37.96738353879486,-441.50505223957987,-324.0180151493607,122.89345792509013,-41.265413254052895,43.07790365693674,-25.836074582051733,-31.779244082914502,7.623489811571243
3,91.82423247279024,89.64337468408473,67.59464121193152,50.59027140039121,51.65859851025385,131.7086943895275,162.69826122761773,94.01730717706948,81.2812129005173,7.554285791675017,-109.16296028191061,23.043652289779963,-185.1324024504016,-135.06034407900748,59.73411118120276,-20.10769671117811,17.25691559323451,-23.92551762128071,-11.719038429048078,0.6144270462358165
3,85.5437683207522,86.47530586616163,62.66045299909581,46.97413917200335,54.06586096850254,132.1615812226313,163.41166771655273,93.31608558447287,81.80465340520647,7.785840909084817,-376.28905965155656,-189.81234627712305,-295.6279978366316,-216.6577123689497,144.22923287524043,27.134357657610558,42.74318750526662,-42.013139044814245,31.361525282984886,13.87344235686221
3,83.74786385888608,85.41805837110029,61.1831497779072,45.755435413992544,54.74752537187537,132.35698002856802,163.70936189947923,93.02289899920815,82.08304084653011,7.844299228268489,-107.60020037059643,-63.34415038520684,-88.51145814452093,-73.01767512627087,40.84138546668794,11.707165451952369,17.836112339054225,-17.56604317786169,16.67936413274232,3.5024841193140803
3,77.41079994473881,82.60102998994452,53.11357960389088,42.38136609861021,56.34100920531844,132.8459551187016,162.66647996464135,92.42801769477072,81.39245299832955,7.789991338597966,-379.6801897885979,-168.78003518463996,-483.4819368545389,-202.1547037208057,95.47232795870282,29.296557134187612,-62.48344916679415,-35.641844493040345,-41.37602663042931,-3.2538144062409904
3,74.73682083649784,81.59966377503002,50.15152259358682,41.17674197005471,56.706050453860804,132.86534433734738,162.25032678156413,92.25426032162443,81.26343938718732,7.792293284056566,-160.20935074382845,-59.99606752866199,-177.46931119412983,-72.17410522447325,21.87115869508803,1.1616897533334536,-24.933489968303807,-10.410536063250047,-7.729748828071362,0.13791924784802725
3,77.51860844184618,84.75075715002232,48.78826793131166,38.74527516981758,56.48361954585786,129.4269797430624,162.97697587907163,99.2543668159736,79.62469145644711,7.900324215003276,166.6686118775483,188.79527599330865,-81.67832862586391,-145.6794169485558,-13.326772541597625,-206.0069046812178,43.53660796057914,419.4058633969973,-98.18429067285803,6.472588081890168
3,78.86167867797622,86.57002817045,48.69886865280105,38.140800265533194,56.374140180179886,128.75706217182804,163.21895816678693,102.62767737556538,78.45708279539583,8.012657344407113,80.46899464195891,109.0001893101981,-5.356287310925398,-36.216637466567825,-6.559369907214051,-40.13758327750769,14.49817804742596,202.10924346563675,-69.95635266311072,6.730350911623294
3,81.06844416591782,87.11859460019714,49.87162058928491,37.57718218973181,56.141708432554694,129.10063212332693,163.55951680391527,105.18519142630826,76.33127425032004,7.574426180496885,132.21661492321303,32.86692527955582,70.26450795692392,-33.76873278977344,-13.925964965291588,20.5847228555706,20.404302328459863,153.2314386170632,-127.36614349852458,-26.256274788906456
