label,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9
0,80.73642621276389,89.51426001614799,41.35636053710771,31.279587896903415,47.50001282588464,123.5270790891451,171.77867690249755,136.34655549913174,62.0212761185156,3.3098304753007564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,78.92605208065208,86.42974306425064,42.694367208777905,26.818260402466944,46.219941736662086,124.17441233639266,171.94754442962468,136.34047128207382,62.13079864587277,1.8951069732722081,-108.49281668969644,-184.8501513044115,80.18459277794199,-267.3601977962348,-76.71260628917652,38.793642753197545,10.119959924568231,-0.36461736513822374,6.563509317321616,-84.78210931634639
0,77.56636511215464,84.97312299138574,41.95407795384042,24.126646346078545,46.41144928366585,123.93187650251302,171.9059643368542,136.28631984866402,60.906578900753104,1.643091406391563,-81.4838581771405,-87.29290357652164,-44.364347130609914,-161.3041112549008,11.476739986080352,-14.534783335139764,-2.4918282375294796,-3.2452085092270155,-73.3655248599037,-15.102888522074405
0,76.95823201215777,84.99867177518207,41.58693785503048,23.004052062429814,46.60844966654288,124.33478202069654,171.89182682738843,136.41500078526028,59.747808320960495,1.1918237409160803,-36.444440831649814,1.5310976156223992,-22.002116984051128,-67.27527402898242,11.805916825792092,24.145481175518597,-0.8472382562875665,7.7116420401513155,-69.44326140597373,-27.04374705758069
0,76.00727705216885,85.1876577793223,40.965435947649425,23.422262237102803,46.66094866674189,124.55036654096692,171.8674459999171,136.57584168413644,59.719026855743586,1.0220083178901544,-56.98920478602148,11.325627968504753,-37.2456120056984,25.062664680054343,3.146180838509332,12.919634358422408,-1.4611038672458772,9.63893697355344,-1.7248270257797376,-10.176765804725514
0,75.92232588347755,85.7732263755387,40.87752395903976,23.709542258537116,46.732932958461745,125.06258905233385,171.82045917458828,136.60871044861938,59.53775705950833,0.7613426213476265,-5.090987221325624,35.09218632860239,-5.268424407903375,17.21623069576656,4.3139030919482,30.696673159620772,-2.8158450437443294,1.96977231203851,-10.8632080107051,-15.62127691213277
0,75.86894964119845,86.3017077090068,40.83099891295094,24.10185498135114,46.73580411094253,125.22122892883696,171.778507250485,136.78454280649603,59.65811473579603,0.6815621015841407,-3.1987525486878683,31.671038278147904,-2.7881713548935965,23.510671946934803,0.17206356092965452,9.507033234645089,-2.514111492637798,10.53735105515263,7.2128424059216565,-4.781118528252386
0,75.74122037156782,86.47912457984924,40.79269539505733,24.20145118686175,46.68571522792615,125.55895604468473,171.75790971919704,136.69451363704133,59.23686726234601,0.5795273997404418,-7.654610166010396,10.6323083745759,-2.2954683629699963,5.968640777499112,-3.0017463831901625,20.23944411317357,-1.2343769979072465,-5.395303658576678,-25.244685121908656,-6.114775949766278
0,75.49639700028997,86.7970331392887,40.73075142179151,24.669116870597826,46.69360149517381,125.84412032981308,171.73480143518842,136.77185086474057,59.084407587501765,0.532128085344368,-14.671871780678135,19.051749829808475,-3.7122029183661347,28.026453978578047,0.4726113413186278,17.089438014002337,-1.384842379534603,4.634695955512828,-9.136663666395044,-2.8405648516374957
0,75.408317785574,87.44768438487671,40.707602565099926,24.285703710302712,46.643804834626565,126.09193220311984,171.76322623823785,136.8889069908129,59.33865353795412,0.5280083395280625,-5.278446000112514,38.992485069457985,-1.3872738353184801,-22.977335446011534,-2.984233959534699,14.850967911720073,1.7034528344069122,7.014985799403106,15.236551830504055,-0.24688975595071672
0,75.57914534660593,88.03431192963659,41.092090495079454,24.602365910731965,46.661043588643025,126.31450862857149,171.76780883920608,136.96157295633432,59.44190754986404,0.5255929160436772,10.237421611280665,35.1556474155529,23.04174466855099,18.977057534318064,1.033090865745498,13.33864801625565,0.2746279224773926,4.354754709016533,6.187847245448078,-0.14475245346867138
0,73.82048830698226,87.07888595253719,39.8500386553185,23.01674816805516,47.143957283145866,126.7083742085955,172.0671584939872,139.4550351593895,61.40393761843094,0.5543110746237099,-105.3934943255982,-57.257145666958316,-74.43417367718078,-95.02352693003516,28.94024279584943,23.603732187710683,17.939544454496893,149.42918865239557,117.58131360416213,1.721033160617819
0,73.12046703560456,86.24665766416402,39.599418176908394,22.610302993908757,47.15648134289958,127.08917282016795,172.12322298957736,140.1106958754484,61.39909508564555,0.5862184476961698,-41.951151492578894,-49.87410587287069,-15.019283108687516,-24.357607077404957,0.7505468040938468,22.82064973654226,3.359855255868337,39.292694596247266,-0.29020521917544967,1.9121576675214924
0,73.82561716651576,86.24029786990957,39.144214195326576,21.782847373734082,47.39249019937264,127.43034914126005,172.46598106050996,143.75450140485307,63.03093076013445,0.6082543672673575,42.25851581430949,-0.3811322643167681,-27.279644165356494,-49.58808752627821,14.143632052788762,20.446149448640586,20.540941178399684,218.36741828245903,97.79329341914072,1.320577299586665
